"SYMBOL","logFC","AveExpr","t","P.value","adj.P.value","B","contrast","ensembleID"
"ADIPOR2",-0.00994583675846705,5.69992178728778,-0.0664490400279597,0.948125207371332,0.987636815213257,-5.71442281986005,"HLC-HAEC","ENSG00000006831"
"CDKL3",-0.235154767051976,1.31677265566975,-0.616141276047621,0.549422053398141,0.862889691750608,-5.02966774623907,"HLC-HAEC","ENSG00000006837"
"MARK4",-0.3350265315973,5.14291223837049,-1.35772674903078,0.199773702190219,0.68139507810396,-4.88224311923371,"HLC-HAEC","ENSG00000007047"
"CCDC124",0.276721243451402,5.26420685928137,1.1006046940656,0.292864067218727,0.737298039173147,-5.16206538733875,"HLC-HAEC","ENSG00000007080"
"PAFAH1B1",-0.131205136206158,7.23992275667698,-0.681384611762277,0.508689842626846,0.845688823887224,-5.43720701268603,"HLC-HAEC","ENSG00000007168"
"KIAA0100",-0.361582317651148,7.11477467494883,-1.59098635576204,0.13784907666278,0.652642332635514,-4.58245044531904,"HLC-HAEC","ENSG00000007202"
"GAS7",-0.07778983797126,-1.01398347637074,-0.123730730886902,0.903596676618556,0.978743934494323,-4.80804527781266,"HLC-HAEC","ENSG00000007237"
"TRAPPC6A",0.0483211842213853,3.54919543898086,0.136642077263103,0.893601392085292,0.975951926546011,-5.53481634253969,"HLC-HAEC","ENSG00000007255"
"ST7L",0.383539525327387,2.93206086399213,1.33193744117007,0.20786348473781,0.684665907984583,-4.67844864694942,"HLC-HAEC","ENSG00000007341"
"PAX6",0.47383722792999,-0.306118283880698,1.12652144598289,0.282180389653145,0.729828549703728,-4.64099533545027,"HLC-HAEC","ENSG00000007372"
"RPUSD1",0.0897586698921478,4.06948982614264,0.545343884249321,0.595605072383685,0.883756435510661,-5.45317747168423,"HLC-HAEC","ENSG00000007376"
"RHBDF1",0.263096530787655,5.8140110613059,1.23273853259152,0.241505294103384,0.701930495311917,-5.03249040677543,"HLC-HAEC","ENSG00000007384"
"LUC7L",0.238860935257001,5.34869001301083,0.617327378065525,0.54866557879603,0.862228289066008,-5.54040355151168,"HLC-HAEC","ENSG00000007392"
"CACNA2D2",-0.413758733645261,0.845323700018601,-1.0805562041152,0.301337107894465,0.742830767963842,-4.74514669884014,"HLC-HAEC","ENSG00000007402"
"TSR3",0.133985358909184,4.89755960993929,1.01775796963168,0.329067352695918,0.759795015122312,-5.21895639038614,"HLC-HAEC","ENSG00000007520"
"PIGQ",0.10736668115862,5.33569304607858,0.797344961667957,0.440892354955513,0.818882665944191,-5.4207973716399,"HLC-HAEC","ENSG00000007541"
"CRAMP1",-0.449861081107073,5.03954395689898,-1.91702167330097,0.0795888985516776,0.620334474682227,-4.1739956497896,"HLC-HAEC","ENSG00000007545"
"TEAD3",-0.0320149889110022,7.1058330200873,-0.102271739791711,0.92024651000235,0.982595557268708,-5.63835799258224,"HLC-HAEC","ENSG00000007866"
"DNAJC11",0.250166769277622,5.42835636541092,1.13569735172989,0.278470154356079,0.72613795437262,-5.1272847800811,"HLC-HAEC","ENSG00000007923"
"MYLIP",-0.953366526551071,3.68000550581996,-1.44288574614493,0.174890371229867,0.670837610325671,-4.63309043452968,"HLC-HAEC","ENSG00000007944"
"E2F2",1.17677440760515,-0.657040203077435,1.58895353669655,0.138307556423091,0.652642332635514,-4.36499712113338,"HLC-HAEC","ENSG00000007968"
"PSMB1",0.232018342840534,6.50368007126847,1.58946569399216,0.138191920176743,0.652642332635514,-4.60235157795609,"HLC-HAEC","ENSG00000008018"
"JARID2",-0.567911413010033,5.07329909527356,-2.82980514566482,0.01530896428561,0.579767478965799,-2.84125638700461,"HLC-HAEC","ENSG00000008083"
"CDKL5",-0.189870509251445,4.32881940451479,-0.733178827193053,0.477664404107425,0.835455652828685,-5.38079880387793,"HLC-HAEC","ENSG00000008086"
"CDK11A",0.288720342963158,4.55890014041706,0.786627324064132,0.446904258725905,0.821484513033596,-5.39200543384477,"HLC-HAEC","ENSG00000008128"
"NADK",0.197351140384901,5.7895830081998,0.761665417415533,0.46110930521721,0.827368304949914,-5.44856337842573,"HLC-HAEC","ENSG00000008130"
"DLEC1",-0.0267850841613091,0.554406106781982,-0.0742159170550457,0.94207326252657,0.985960029464961,-5.10541486556796,"HLC-HAEC","ENSG00000008226"
"CYTH3",-0.251122371556511,5.53856134637254,-0.984984813805531,0.344262378926214,0.769766748600812,-5.26271727860813,"HLC-HAEC","ENSG00000008256"
"ADAM22",1.41125572957553,-1.23196211715801,2.55306317494727,0.0254863230307995,0.579767478965799,-3.76582034696459,"HLC-HAEC","ENSG00000008277"
"SYPL1",-0.265341037399344,6.3094674660371,-0.764773215938143,0.45932533133754,0.826017500754857,-5.43856596473635,"HLC-HAEC","ENSG00000008282"
"CYB561",-0.0374238595355019,6.07820820476006,-0.14276103271461,0.88887097143617,0.974314492498211,-5.70340730856555,"HLC-HAEC","ENSG00000008283"
"SPAG9",-0.116455082635044,7.15061437577669,-0.631650593774569,0.539576581894732,0.859249813395185,-5.46600987221762,"HLC-HAEC","ENSG00000008294"
"CELSR3",0.548268073771495,2.66234990272202,1.33932718000976,0.205518395953181,0.684314778662055,-4.68797390477939,"HLC-HAEC","ENSG00000008300"
"AASS",0.751089039153757,0.276702394130837,1.03921075864693,0.319390305183727,0.756226680696544,-4.66408816696537,"HLC-HAEC","ENSG00000008311"
"PLEKHG6",-0.148840966570051,4.87955433236507,-0.368608126350692,0.718903043549846,0.927255036222278,-5.62496858017032,"HLC-HAEC","ENSG00000008323"
"SS18L2",0.161433900748525,2.88615391111401,0.619895254174401,0.547029826930286,0.862102560930565,-5.22383826808037,"HLC-HAEC","ENSG00000008324"
"MPND",0.348814621024282,3.49155396730116,2.0853822855136,0.0592803455181529,0.597986702572326,-3.86019334385522,"HLC-HAEC","ENSG00000008382"
"MGST1",0.456733372803707,4.05030905214543,0.386190539688538,0.706181029136931,0.923266966779159,-5.49870623258516,"HLC-HAEC","ENSG00000008394"
"CRY1",0.438777087468167,3.16372315090406,1.3146330365696,0.213440717185872,0.687421106320894,-4.71572120830349,"HLC-HAEC","ENSG00000008405"
"NFIX",-0.303281783040098,3.96638925112009,-0.671801467629904,0.514558987150343,0.848594845672959,-5.32701869979229,"HLC-HAEC","ENSG00000008441"
"ST3GAL1",-0.0355005323792588,6.70704071553285,-0.096303648356755,0.924884490986455,0.983373217287897,-5.66814526459114,"HLC-HAEC","ENSG00000008513"
"MMP25",-0.106246087617824,0.756621157939107,-0.198728938451111,0.845834269000387,0.96315553684814,-5.0825198373396,"HLC-HAEC","ENSG00000008516"
"IL32",1.60317694801648,4.36183019040232,1.51395195872784,0.156173165228872,0.657084834295697,-4.6333384604936,"HLC-HAEC","ENSG00000008517"
"PKD1",0.0735494419715224,6.27030734731814,0.449605958397935,0.661085504900251,0.906679759097044,-5.60877308990549,"HLC-HAEC","ENSG00000008710"
"MAPK8IP2",0.74724903058399,0.466118718629469,1.60435606852964,0.134866533975711,0.649723498123529,-4.32559223521148,"HLC-HAEC","ENSG00000008735"
"MED24",0.0304562759362117,5.78286647354941,0.169376703813569,0.868349448078048,0.968988242404787,-5.70881744707687,"HLC-HAEC","ENSG00000008838"
"RHOBTB2",-0.489877415154644,5.52738826197974,-1.94399977576978,0.0759522003729762,0.613055906926635,-4.15191968155293,"HLC-HAEC","ENSG00000008853"
"HEATR5B",0.127166823662554,4.85269037431592,0.825340523635062,0.425437386294652,0.812462652338009,-5.35660083467071,"HLC-HAEC","ENSG00000008869"
"SEC62",0.197543539424559,6.54242669960817,1.39488551595708,0.188576045860031,0.678267918520119,-4.83487986752684,"HLC-HAEC","ENSG00000008952"
"RPS20",0.132757830299385,8.95454617675945,0.4603218134033,0.653594699777411,0.904496551032903,-5.3819798219895,"HLC-HAEC","ENSG00000008988"
"CSDE1",-0.463963036078681,8.7453101514,-1.99656064690318,0.0693029181307198,0.608103834238801,-3.98888913817916,"HLC-HAEC","ENSG00000009307"
"UBE3C",-0.244328142547457,6.44391167020994,-0.982450021719229,0.345458406191476,0.7699196715792,-5.26360738403919,"HLC-HAEC","ENSG00000009335"
"REV3L",-0.160843178206187,5.00397460715787,-0.837879386487562,0.418632482434422,0.809005287002842,-5.35780486328094,"HLC-HAEC","ENSG00000009413"
"MASP2",0.146426074570887,0.648474370924027,0.255215335109331,0.802920391150153,0.951041992649197,-5.07989661726292,"HLC-HAEC","ENSG00000009724"
"FAM76A",0.0714428976315218,2.9698157081934,0.321381003626927,0.753503983398126,0.936318953213107,-5.34392149425224,"HLC-HAEC","ENSG00000009780"
"POMT2",0.255787254111724,4.97015723486805,0.989583434234841,0.342100176366948,0.768161608720074,-5.24112481402906,"HLC-HAEC","ENSG00000009830"
"VTA1",-0.0154644267047912,5.66441920501209,-0.0712882401434887,0.944354083613395,0.98648708970566,-5.71814235304525,"HLC-HAEC","ENSG00000009844"
"BAZ1B",-0.280406705633028,6.27585854944586,-1.82707245015672,0.0928960824265385,0.63010310835537,-4.31136078284668,"HLC-HAEC","ENSG00000009954"
"RANBP9",0.0455919682223076,5.55554204536921,0.274728173319328,0.788243048960018,0.946608464237359,-5.67562498881946,"HLC-HAEC","ENSG00000010017"
"SPRTN",0.00541665765883614,3.34917296078483,0.0225774080468268,0.982362050514133,0.997012235187794,-5.42041565975632,"HLC-HAEC","ENSG00000010072"
"METTL13",-0.362520262551139,4.59051386845943,-2.24410330368628,0.0446719003261301,0.586660923943197,-3.69334611869965,"HLC-HAEC","ENSG00000010165"
"DYRK4",0.139681795102304,4.35155742832254,0.92930109743897,0.371226187282797,0.7841480786016,-5.25187320515294,"HLC-HAEC","ENSG00000010219"
"ZNF207",-0.1402510703771,6.81642892644437,-0.857735811300662,0.408005278680107,0.80281666548483,-5.3416542023576,"HLC-HAEC","ENSG00000010244"
"UQCRC1",0.286803558316607,7.0619020541745,1.45534229975194,0.171478594707337,0.668204786527741,-4.73351393890437,"HLC-HAEC","ENSG00000010256"
"STARD3NL",-0.172405711098049,4.18674449423995,-0.575789500321909,0.575499722902189,0.875278858603415,-5.42143234910965,"HLC-HAEC","ENSG00000010270"
"CD9",0.0900444121363186,6.83675948345016,0.287087274459958,0.778990044515313,0.942697772486349,-5.65153643588708,"HLC-HAEC","ENSG00000010278"
"NCAPD2",-0.709422428491894,6.09585800413502,-3.04735563971463,0.0102369604295628,0.579767478965799,-2.51025417771764,"HLC-HAEC","ENSG00000010292"
"IFFO1",0.943516334651394,3.55094230328372,3.90483498659547,0.00212947853603439,0.545511556110868,-1.37453172820136,"HLC-HAEC","ENSG00000010295"
"GIPR",0.0563671803843266,1.8982027229681,0.0879555855083069,0.931376825123367,0.984792434601163,-5.20985307724248,"HLC-HAEC","ENSG00000010310"
"PHF7",0.299283510128541,1.5523995139177,0.947600186904269,0.3622056100218,0.7772204026233,-4.84869864378763,"HLC-HAEC","ENSG00000010318"
"NISCH",0.0266864884356686,6.82695994949745,0.0952012956615723,0.925741483296544,0.983373217287897,-5.65532914935225,"HLC-HAEC","ENSG00000010322"
"FUZ",-0.178960939943722,3.6598746660771,-0.559995711571217,0.585884227362753,0.880578116801098,-5.41986094033013,"HLC-HAEC","ENSG00000010361"
"IDS",-0.00743176792334044,6.12443549671439,-0.0249767246472376,0.980488055782228,0.996592170638684,-5.72223625466325,"HLC-HAEC","ENSG00000010404"
"PRSS3",1.25631031407815,1.69500549556135,1.55257216622812,0.146739811478808,0.654956370891378,-4.38121428783171,"HLC-HAEC","ENSG00000010438"
"ZNF200",-0.0589872870788306,2.91267118447448,-0.284466658246628,0.780949144628565,0.943880379786064,-5.35171321270615,"HLC-HAEC","ENSG00000010539"
"CD4",-0.390810693053443,1.42757501302376,-0.622764870015241,0.54520509805355,0.862102560930565,-4.96895752146939,"HLC-HAEC","ENSG00000010610"
"LRRC23",0.0774579490156686,3.70398145781132,0.345460726558448,0.735786344539621,0.931108569227929,-5.54561997905672,"HLC-HAEC","ENSG00000010626"
"HFE",-0.602969228612562,4.60055951901536,-2.10875638517344,0.0568775543302461,0.597986702572326,-3.8857899345657,"HLC-HAEC","ENSG00000010704"
"SCMH1",-0.0477526302852533,5.14361973505811,-0.156226420349694,0.87847720170723,0.972010326843468,-5.70686414071367,"HLC-HAEC","ENSG00000010803"
"FYN",-0.365289153930937,6.27105346340766,-1.41713310875587,0.182125405362287,0.672926487114528,-4.79746989835165,"HLC-HAEC","ENSG00000010810"
"HIVEP2",-0.46132305234838,5.10406220489877,-1.98077835533726,0.0712406527130678,0.608567049734135,-4.08038598065618,"HLC-HAEC","ENSG00000010818"
"ELOA",-0.155190249294855,5.78855676463924,-1.07542883504423,0.303533438488949,0.74453000868832,-5.18944008143786,"HLC-HAEC","ENSG00000011007"
"LYPLA2",0.295222962045749,5.72543570798833,1.25115255999609,0.234950572286577,0.700814111971939,-5.0138421932555,"HLC-HAEC","ENSG00000011009"
"CLCN6",0.317040814309685,3.95728214248644,1.3514595012589,0.201715415769904,0.681998551517121,-4.79523008288072,"HLC-HAEC","ENSG00000011021"
"MRC2",-0.698751293748011,1.63518069711146,-0.540334962722233,0.598947265878188,0.885538788821509,-4.96374418282762,"HLC-HAEC","ENSG00000011028"
"NME1-NME2",-0.824520532203593,3.78640742096248,-0.836695406502691,0.419271925042785,0.809204162489686,-5.16863280184986,"HLC-HAEC","ENSG00000011052"
"TSPAN9",-0.103895826455735,4.2470778314315,-0.439006230506572,0.668533081390667,0.909167865059254,-5.52514658142049,"HLC-HAEC","ENSG00000011105"
"BTBD7",-0.374787806631488,4.79340525905119,-1.83505949524119,0.0916374139533098,0.629259383832392,-4.25774539496991,"HLC-HAEC","ENSG00000011114"
"APBA3",-0.209310013898873,3.78949840859245,-0.964896619525281,0.353822978805838,0.773517421277495,-5.16722012724006,"HLC-HAEC","ENSG00000011132"
"MKS1",0.0466875749031632,3.4507525577951,0.256248888725292,0.802140932726435,0.951041992649197,-5.46530240656785,"HLC-HAEC","ENSG00000011143"
"ABHD5",-0.0966710141455129,3.36544126564944,-0.204345028066893,0.8415418546366,0.963105635007758,-5.35152088438438,"HLC-HAEC","ENSG00000011198"
"ANOS1",0.711270650766088,2.6884240244632,0.801531214723148,0.43855842280311,0.818173107066656,-5.00810942587333,"HLC-HAEC","ENSG00000011201"
"AKAP8L",-0.259408791080639,5.65688042206128,-0.787128509534287,0.446621955354361,0.821484513033596,-5.42821671663746,"HLC-HAEC","ENSG00000011243"
"MBTD1",-0.399484883524152,4.59280444416547,-0.93560926514463,0.368098901978146,0.781499181347241,-5.26558768277852,"HLC-HAEC","ENSG00000011258"
"UTP18",0.0316335899923375,4.14469463116868,0.0985642672468552,0.923127347530408,0.983030932795707,-5.5511886455014,"HLC-HAEC","ENSG00000011260"
"RNF216",-0.0564096224292809,5.30999262186517,-0.292933277241725,0.77462547024493,0.941340485764431,-5.6707258814007,"HLC-HAEC","ENSG00000011275"
"TTC19",0.161268177674374,4.97770947331547,0.677967506597116,0.510778071491468,0.846467961926724,-5.45888781975245,"HLC-HAEC","ENSG00000011295"
"PTBP1",-0.25700403094182,7.65521256702435,-1.28985178702401,0.2216394903917,0.693594231375163,-4.88739981992598,"HLC-HAEC","ENSG00000011304"
"SYT7",1.99292502781476,-0.642943229512625,2.08927086189516,0.0588741242271286,0.597986702572326,-4.07762582821013,"HLC-HAEC","ENSG00000011347"
"LARS2",-0.155931199759012,3.84739553546376,-0.527945065347671,0.6072554592602,0.887922108986024,-5.3937679398784,"HLC-HAEC","ENSG00000011376"
"PIK3C2A",-0.563950207684869,5.89321578530412,-3.0721264412949,0.00977839898241318,0.579767478965799,-2.47236784171397,"HLC-HAEC","ENSG00000011405"
"PLAUR",-0.533765647925402,5.53014336343707,-1.54058710572789,0.149613303475796,0.65517621448748,-4.66981248304665,"HLC-HAEC","ENSG00000011422"
"ANLN",0.265328704334436,5.97135516760245,0.437477844585407,0.66961002882718,0.909167865059254,-5.60594476065487,"HLC-HAEC","ENSG00000011426"
"WIZ",-0.194491453060153,6.03926821242049,-1.15465940220166,0.270921980031302,0.721806836561593,-5.10560798398409,"HLC-HAEC","ENSG00000011451"
"GPR21",-0.446183963110197,6.29395852212224,-1.86001117715152,0.0878043791383131,0.624471354739414,-4.26089186616187,"HLC-HAEC","ENSG00000011454"
"DCN",-0.793870359741472,7.68486556090262,-0.489988679988677,0.633063206612817,0.896859876852459,-5.35369804596337,"HLC-HAEC","ENSG00000011465"
"QPCTL",-0.187637890787312,3.92268185235569,-0.952707090243814,0.359716052218388,0.776486388934636,-5.17314899793226,"HLC-HAEC","ENSG00000011478"
"PPP5C",0.266600805827044,5.27143623336922,1.06525061953128,0.307928886278142,0.747149317873619,-5.19269464044311,"HLC-HAEC","ENSG00000011485"
"CEP68",-0.171033326322813,3.50164847192584,-0.540244494565843,0.599007718883841,0.885538788821509,-5.34626124421319,"HLC-HAEC","ENSG00000011523"
"MAP4K3",-0.424995254118704,5.16525686676382,-2.19858723232703,0.0484693259588836,0.586660923943197,-3.78055577457584,"HLC-HAEC","ENSG00000011566"
"TMEM159",-0.224826266605746,5.38265985621434,-0.472740677280157,0.644962576209508,0.901062562764279,-5.61426907556518,"HLC-HAEC","ENSG00000011638"
"BRCA1",0.433683545228664,2.63100421800162,0.663951877196826,0.519395939559971,0.852422003808639,-5.05093205286579,"HLC-HAEC","ENSG00000012048"
"ERCC1",0.282881818616554,5.4830684990653,1.77461150357479,0.101559325465062,0.633424589973403,-4.38499766747545,"HLC-HAEC","ENSG00000012061"
"CD22",-0.312725637396702,0.641185563942059,-0.351453004711923,0.73140138956339,0.929907492891265,-5.00025109689189,"HLC-HAEC","ENSG00000012124"
"SEMA3B",0.200501250035077,4.98036913538119,0.522112579820783,0.611186554188688,0.889177381584492,-5.58934059820004,"HLC-HAEC","ENSG00000012171"
"MBTPS2",-0.55075240083247,4.61372419100679,-1.83387450302213,0.091823173198432,0.629259383832392,-4.25403669299062,"HLC-HAEC","ENSG00000012174"
"PRICKLE3",-0.433891800964378,3.33685102148078,-1.70445041445582,0.114277928390321,0.639721571735729,-4.32564956674987,"HLC-HAEC","ENSG00000012211"
"EXTL3",-0.430755663877221,5.39530417441056,-1.54106695133418,0.149497332162124,0.65517621448748,-4.67013687814349,"HLC-HAEC","ENSG00000012232"
"ELOVL5",-0.110816750097106,7.85502020466428,-0.260586808231057,0.798871910841843,0.949639254454836,-5.51806076454661,"HLC-HAEC","ENSG00000012660"
"KDM5D",0.728297561036278,0.256471381316405,0.327485943758981,0.748997640930661,0.934178824925763,-5.0931754809309,"HLC-HAEC","ENSG00000012817"
"CALCOCO1",-0.582559928878796,7.27461562288099,-1.30644535575514,0.216121836001743,0.688580524598309,-4.87866229144924,"HLC-HAEC","ENSG00000012822"
"UBR7",-0.169061834404352,3.4561363794981,-0.733632738472669,0.477397756205383,0.835312063210025,-5.20723394343221,"HLC-HAEC","ENSG00000012963"
"MAP4K5",-0.162237782212258,5.6617385163497,-0.887855251608667,0.392235121306894,0.794623162831073,-5.3517364231852,"HLC-HAEC","ENSG00000012983"
"EHD3",-0.353698599752938,3.93166220644248,-0.729730849256862,0.47969290561299,0.835728005298529,-5.23906487253348,"HLC-HAEC","ENSG00000013016"
"PSMC4",0.377595904675473,4.63920337244109,1.45094760686448,0.172675800627035,0.669785021069334,-4.74645772371792,"HLC-HAEC","ENSG00000013275"
"MAN2B2",-0.190515341176366,6.18193617308316,-0.747727504367377,0.469163777702454,0.831076406495095,-5.45548921689638,"HLC-HAEC","ENSG00000013288"
"CLDN11",-0.951527244117576,1.55856687814205,-0.372866088296553,0.715813861108059,0.926929536695727,-4.94915337281045,"HLC-HAEC","ENSG00000013297"
"SLC25A39",0.470841890881387,6.63216331945894,1.64202224112048,0.126764995819196,0.647011408187888,-4.53586904580392,"HLC-HAEC","ENSG00000013306"
